ref_date,geo,retail_sales_dollars,cpi_all_items,employment_thousands,unemployment_rate_percent,population,population_source_date,population_is_carried_forward,retail_sales_yoy_percent,cpi_yoy_inflation_percent,employment_yoy_percent,retail_sales_per_capita,canada_retail_sales_yoy_percent,canada_cpi_yoy_inflation_percent,canada_employment_yoy_percent,canada_unemployment_rate_percent,retail_sales_yoy_gap_vs_canada,cpi_inflation_gap_vs_canada,employment_yoy_gap_vs_canada,unemployment_rate_gap_vs_canada
2020-04-01,Ontario,13867134000.0,137.3,6346.9,12.1,14752374,2020-04-01,False,-33.0402,-0.0728,-14.015,939.9934,-30.163964387061558,-0.22058823529412797,-15.576502201672128,13.7,-2.8762,0.1478,1.5615,-1.6
2020-04-01,Prince Edward Island,161992000.0,136.0,69.6,11.5,158401,2020-04-01,False,-24.7151,-1.3062,-10.4247,1022.6703,-30.163964387061558,-0.22058823529412797,-15.576502201672128,13.7,5.4489,-1.0857,5.1518,-2.2
2020-04-01,Quebec,7156289000.0,131.7,3507.2,18.2,8550900,2020-04-01,False,-36.3732,0.1521,-18.6831,836.9048,-30.163964387061558,-0.22058823529412797,-15.576502201672128,13.7,-6.2093,0.3727,-3.1065,4.5
2020-04-01,Saskatchewan,1350716000.0,138.7,498.7,11.1,1169038,2020-04-01,False,-21.4183,-1.3514,-13.3299,1155.4081,-30.163964387061558,-0.22058823529412797,-15.576502201672128,13.7,8.7457,-1.1308,2.2466,-2.6
2020-05-01,Alberta,6176291000.0,144.1,1953.0,15.4,4405455,2020-04-01,True,-12.1698,0.0694,-15.3299,1401.9644,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,2.9798,0.4355,-1.3972,1.2
2020-05-01,British Columbia,6903359000.0,131.5,2301.2,14.0,5169535,2020-04-01,True,-9.5411,-0.2276,-14.723,1335.3926,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,5.6085,0.1384,-0.7902,-0.2
2020-05-01,Canada,45898194000.0,136.1,16410.7,14.2,38006941,2020-04-01,True,-15.1496,-0.366,-13.9328,1207.6266,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,0.0,0.0,0.0,0.0
2020-05-01,Manitoba,1696585000.0,136.8,589.1,11.9,1379280,2020-04-01,True,-5.2215,-0.5091,-11.0524,1230.0512,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,9.9281,-0.1431,2.8804,-2.3
2020-05-01,New Brunswick,1044187000.0,135.6,327.3,13.9,782512,2020-04-01,True,-5.4528,-0.8047,-9.7103,1334.4038,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,9.6968,-0.4386,4.2224,-0.3
2020-05-01,Newfoundland and Labrador,717959000.0,138.2,197.2,17.8,527733,2020-04-01,True,-3.1916,-1.2857,-14.521,1360.4588,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,11.958,-0.9197,-0.5883,3.6
2020-05-01,Nova Scotia,1193445000.0,136.5,402.4,14.6,986204,2020-04-01,True,-14.393,-0.9434,-13.5182,1210.1401,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,0.7565,-0.5774,0.4146,0.4
2020-05-01,Ontario,16112190000.0,137.5,6334.0,14.2,14752374,2020-04-01,True,-22.6485,-0.4345,-14.4447,1092.1761,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,-7.4989,-0.0684,-0.512,0.0
2020-05-01,Prince Edward Island,195364000.0,136.1,71.3,14.2,158401,2020-04-01,True,-6.103,-1.5195,-7.762,1233.3508,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,9.0466,-1.1535,6.1708,0.0
2020-05-01,Quebec,10088705000.0,131.9,3736.5,14.2,8550900,2020-04-01,True,-12.0237,-0.3776,-12.8574,1179.8413,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,3.1259,-0.0116,1.0753,0.0
2020-05-01,Saskatchewan,1569823000.0,139.9,498.9,12.2,1169038,2020-04-01,True,-8.0259,-0.6392,-12.9319,1342.8332,-15.14957943038392,-0.36603221083455484,-13.932753981948142,14.2,7.1237,-0.2732,1.0008,-2.0
2020-06-01,Alberta,6998393000.0,145.0,2056.5,15.3,4405455,2020-04-01,True,0.5629,1.6118,-11.0703,1588.5744,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,-3.2945,0.9515,-2.6357,2.7
2020-06-01,British Columbia,7760208000.0,132.6,2429.6,12.8,5169535,2020-04-01,True,3.3299,0.5307,-9.8579,1501.1424,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,-0.5275,-0.1296,-1.4233,0.2
2020-06-01,Canada,55877453000.0,137.2,17469.4,12.6,38006941,2020-04-01,True,3.8574,0.6603,-8.4346,1470.1907,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,0.0,0.0,0.0,0.0
2020-06-01,Manitoba,1877979000.0,137.9,620.2,10.5,1379280,2020-04-01,True,5.3055,0.437,-6.2576,1361.5647,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,1.4481,-0.2233,2.177,-2.1
2020-06-01,New Brunswick,1177413000.0,136.6,352.4,11.5,782512,2020-04-01,True,5.0055,0.2201,-2.7057,1504.6581,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,1.1481,-0.4402,5.7289,-1.1
2020-06-01,Newfoundland and Labrador,851926000.0,139.5,205.5,17.7,527733,2020-04-01,True,12.1036,0.0717,-10.691,1614.3125,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,8.2462,-0.5886,-2.2564,5.1
2020-06-01,Nova Scotia,1419572000.0,137.6,433.4,13.8,986204,2020-04-01,True,0.447,0.1456,-7.2147,1439.4304,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,-3.4104,-0.5147,1.2199,1.2
2020-06-01,Ontario,21269304000.0,138.6,6751.4,12.6,14752374,2020-04-01,True,1.7886,0.4348,-8.8092,1441.7547,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,-2.0688,-0.2255,-0.3746,0.0
2020-06-01,Prince Edward Island,224409000.0,137.5,74.1,14.8,158401,2020-04-01,True,4.9582,-0.3623,-4.7558,1416.7145,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,1.1008,-1.0226,3.6788,2.2
2020-06-01,Quebec,12348380000.0,132.8,4015.2,11.0,8550900,2020-04-01,True,9.1581,0.6061,-6.4797,1444.103,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,5.3007,-0.0542,1.9549,-1.6
2020-06-01,Saskatchewan,1750692000.0,141.2,531.1,11.2,1169038,2020-04-01,True,6.1751,0.7133,-7.6187,1497.5493,3.8574137760165605,0.6603081438004255,-8.434581153753406,12.6,2.3177,0.053,0.8159,-1.4
2020-07-01,Alberta,7129646000.0,144.9,2117.3,12.9,4407495,2020-07-01,False,1.5218,0.9053,-8.5162,1617.6186,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,-2.0198,0.7593,-2.3455,2.0
2020-07-01,British Columbia,7941231000.0,132.6,2500.5,10.8,5176101,2020-07-01,False,5.1617,0.1511,-6.8854,1534.211,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,1.62,0.0051,-0.7147,-0.1
2020-07-01,Canada,56307980000.0,137.2,17895.5,10.9,38028638,2020-07-01,False,3.5417,0.146,-6.1707,1480.6731,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,0.0,0.0,0.0,0.0
2020-07-01,Manitoba,1933348000.0,137.9,635.3,8.8,1380132,2020-07-01,False,7.517,0.3639,-3.7424,1400.8428,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,3.9753,0.2179,2.4283,-2.1
2020-07-01,New Brunswick,1176593000.0,137.1,354.2,10.4,783432,2020-07-01,False,7.0024,0.0,-1.1994,1501.8444,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,3.4607,-0.146,4.9713,-0.5
2020-07-01,Newfoundland and Labrador,834070000.0,139.6,209.7,17.3,526884,2020-07-01,False,6.88,-0.3569,-9.5341,1583.024,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,3.3383,-0.5029,-3.3634,6.4
2020-07-01,Nova Scotia,1424169000.0,137.8,444.2,10.9,989168,2020-07-01,False,-1.4546,-0.5054,-4.5142,1439.7645,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,-4.9963,-0.6514,1.6565,0.0
2020-07-01,Ontario,21339294000.0,138.8,6913.9,11.4,14761811,2020-07-01,False,0.8513,0.0,-6.4653,1445.5743,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,-2.6904,-0.146,-0.2946,0.5
2020-07-01,Prince Edward Island,217742000.0,138.2,75.5,11.6,159193,2020-07-01,False,-2.0147,-0.9319,-3.944,1367.7863,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,-5.5563,-1.0779,2.2267,0.7
2020-07-01,Quebec,12316742000.0,133.0,4097.8,9.4,8551095,2020-07-01,False,7.7097,0.3017,-5.005,1440.3702,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,4.168,0.1557,1.1657,-1.5
2020-07-01,Saskatchewan,1790974000.0,141.4,547.1,9.2,1167386,2020-07-01,False,6.4098,0.4975,-4.5034,1534.1746,3.5416524156172358,0.14598540145984717,-6.1706969233027875,10.9,2.8681,0.3515,1.6673,-1.7
2020-08-01,Alberta,6760693000.0,144.2,2126.6,12.5,4407495,2020-07-01,True,-3.4725,0.5579,-7.4707,1533.9083,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,-6.655,0.4117,-2.2204,2.4
2020-08-01,British Columbia,7974952000.0,132.4,2519.0,10.5,5176101,2020-07-01,True,3.9092,0.1513,-6.1545,1540.7257,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,0.7268,0.0051,-0.9042,0.4
2020-08-01,Canada,56079836000.0,137.0,18129.3,10.1,38028638,2020-07-01,True,3.1824,0.1462,-5.2504,1474.6738,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,0.0,0.0,0.0,0.0
2020-08-01,Manitoba,1904242000.0,137.2,643.9,8.0,1380132,2020-07-01,True,6.9565,-0.0728,-2.8515,1379.7535,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,3.7741,-0.219,2.3988,-2.1
2020-08-01,New Brunswick,1184678000.0,136.6,354.8,9.7,783432,2020-07-01,True,3.5203,-0.5822,-2.6345,1512.1644,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,0.3379,-0.7284,2.6159,-0.4
2020-08-01,Newfoundland and Labrador,829655000.0,139.1,215.7,14.3,526884,2020-07-01,True,6.2649,-0.5718,-6.4208,1574.6445,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,3.0825,-0.718,-1.1705,4.2
2020-08-01,Nova Scotia,1478956000.0,137.5,448.5,10.0,989168,2020-07-01,True,4.3315,-0.6503,-3.5899,1495.1515,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,1.1491,-0.7965,1.6605,-0.1
2020-08-01,Ontario,21283510000.0,138.6,7047.5,10.4,14761811,2020-07-01,True,1.1645,0.0722,-5.3595,1441.7953,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,-2.0179,-0.074,-0.1091,0.3
2020-08-01,Prince Edward Island,223074000.0,138.3,77.3,10.0,159193,2020-07-01,True,-1.4582,-0.3602,-0.8974,1401.2802,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,-4.6406,-0.5064,4.3529,-0.1
2020-08-01,Quebec,12463076000.0,132.9,4149.1,8.4,8551095,2020-07-01,True,9.3736,0.3776,-4.1557,1457.483,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,6.1911,0.2314,1.0947,-1.7
2020-08-01,Saskatchewan,1771833000.0,140.8,546.9,8.0,1167386,2020-07-01,True,4.1826,0.428,-4.8704,1517.7782,3.182421608729058,0.14619883040933868,-5.250367149404989,10.1,1.0002,0.2818,0.38,-2.1
2020-09-01,Alberta,7480420000.0,145.0,2167.2,12.0,4407495,2020-07-01,True,9.1861,1.4696,-6.1371,1697.2044,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,2.5224,0.9556,-3.0712,2.9
2020-09-01,British Columbia,8273255000.0,132.5,2586.3,8.7,5176101,2020-07-01,True,8.6709,0.3788,-3.1276,1598.3566,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,2.0072,-0.1352,-0.0617,-0.4
2020-09-01,Canada,57985834000.0,136.9,18555.9,9.1,38028638,2020-07-01,True,6.6637,0.514,-3.0659,1524.7939,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,0.0,0.0,0.0,0.0
2020-09-01,Manitoba,1950006000.0,137.2,661.6,7.5,1380132,2020-07-01,True,10.5125,0.2191,-0.3014,1412.9127,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,3.8489,-0.2948,2.7645,-1.6
2020-09-01,New Brunswick,1262333000.0,136.3,355.3,11.3,783432,2020-07-01,True,13.6393,-0.2196,-2.1751,1611.286,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,6.9757,-0.7336,0.8908,2.2
2020-09-01,Newfoundland and Labrador,828539000.0,139.4,220.5,15.0,526884,2020-07-01,True,6.3044,0.2878,-4.2137,1572.5264,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,-0.3592,-0.2262,-1.1478,5.9
2020-09-01,Nova Scotia,1458211000.0,137.5,463.1,7.6,989168,2020-07-01,True,2.0136,-0.6503,-0.8139,1474.1793,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,-4.6501,-1.1642,2.252,-1.5
2020-09-01,Ontario,21980870000.0,138.3,7234.2,9.6,14761811,2020-07-01,True,3.8401,0.5818,-3.0099,1489.0361,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,-2.8236,0.0679,0.056,0.5
2020-09-01,Prince Edward Island,237818000.0,138.2,77.1,10.6,159193,2020-07-01,True,8.5362,0.0,-2.6515,1493.8973,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,1.8725,-0.514,0.4144,1.5
2020-09-01,Quebec,12522834000.0,132.5,4230.9,7.2,8551095,2020-07-01,True,8.5742,0.3028,-2.1576,1464.4714,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,1.9106,-0.2111,0.9083,-1.9
2020-09-01,Saskatchewan,1784555000.0,140.8,559.6,6.9,1167386,2020-07-01,True,4.5674,0.7874,-3.2169,1528.676,6.663673222597355,0.5139500734214542,-3.0659046743423013,9.1,-2.0963,0.2735,-0.151,-2.2
2020-10-01,Alberta,7414225000.0,145.2,2183.6,11.6,4412013,2020-10-01,False,6.9126,1.1142,-5.5414,1680.4631,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-2.2342,0.4553,-2.852,2.6
2020-10-01,British Columbia,8427019000.0,132.9,2619.4,8.2,5173896,2020-10-01,False,10.8809,0.5295,-2.6137,1628.7569,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,1.7341,-0.1294,0.0757,-0.8
2020-10-01,Canada,58530435000.0,137.5,18616.4,9.0,38027406,2020-10-01,False,9.1467,0.6589,-2.6894,1539.1645,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,0.0,0.0,0.0,0.0
2020-10-01,Manitoba,1948733000.0,138.1,656.4,7.1,1381809,2020-10-01,False,9.4629,0.0725,-0.8309,1410.2767,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,0.3162,-0.5864,1.8584,-1.9
2020-10-01,New Brunswick,1192984000.0,137.0,357.6,10.5,783814,2020-10-01,False,3.9543,0.1462,-0.8594,1522.0244,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-5.1924,-0.5127,1.8299,1.5
2020-10-01,Newfoundland and Labrador,824048000.0,140.5,226.1,13.5,526046,2020-10-01,False,2.6216,0.5727,-1.4815,1566.4942,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-6.5252,-0.0862,1.2079,4.5
2020-10-01,Nova Scotia,1500512000.0,138.4,462.8,8.7,989154,2020-10-01,False,7.068,0.2899,-0.963,1516.965,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-2.0787,-0.369,1.7264,-0.3
2020-10-01,Ontario,22342351000.0,138.9,7278.1,9.4,14757582,2020-10-01,False,8.9886,0.7252,-2.2365,1513.9574,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-0.1581,0.0663,0.4528,0.4
2020-10-01,Prince Edward Island,236952000.0,138.6,77.1,10.5,159179,2020-10-01,False,9.6736,0.1445,-3.0189,1488.5883,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,0.5269,-0.5143,-0.3295,1.5
2020-10-01,Quebec,12657567000.0,133.1,4196.0,7.6,8551865,2020-10-01,False,11.3164,0.5287,-2.6089,1480.0943,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,2.1697,-0.1302,0.0805,-1.4
2020-10-01,Saskatchewan,1776586000.0,141.6,559.3,6.7,1165963,2020-10-01,False,5.4819,0.4968,-3.1515,1523.707,9.146707711839163,0.6588579795022032,-2.6893664176802945,9.0,-3.6648,-0.1621,-0.4621,-2.3
2020-11-01,Alberta,7468556000.0,145.4,2182.8,11.1,4412013,2020-10-01,True,9.2908,1.2535,-5.3015,1692.7774,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,0.6023,0.3004,-2.9619,2.5
2020-11-01,British Columbia,8456943000.0,133.3,2635.2,7.8,5173896,2020-10-01,True,10.8117,1.1381,-1.5247,1634.5406,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,2.1232,0.185,0.815,-0.8
2020-11-01,Canada,58735568000.0,137.7,18650.0,8.6,38027406,2020-10-01,True,8.6885,0.9531,-2.3397,1544.5589,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,0.0,0.0,0.0,0.0
2020-11-01,Manitoba,1827399000.0,138.4,639.1,7.8,1381809,2020-10-01,True,3.1254,0.5814,-3.3716,1322.4686,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,-5.563,-0.3717,-1.032,-0.8
2020-11-01,New Brunswick,1208983000.0,136.8,361.6,9.9,783814,2020-10-01,True,6.2183,-0.3642,0.1385,1542.4361,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,-2.4702,-1.3172,2.4781,1.3
2020-11-01,Newfoundland and Labrador,864739000.0,141.0,228.3,13.3,526046,2020-10-01,True,12.5017,0.7863,0.1316,1643.8467,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,3.8133,-0.1668,2.4712,4.7
2020-11-01,Nova Scotia,1531224000.0,138.7,470.7,6.8,989154,2020-10-01,True,8.7217,0.2168,1.2258,1548.0138,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,0.0332,-0.7363,3.5655,-1.8
2020-11-01,Ontario,22181652000.0,139.0,7302.9,9.0,14757582,2020-10-01,True,5.493,0.9441,-2.2553,1503.0682,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,-3.1955,-0.009,0.0844,0.4
2020-11-01,Prince Edward Island,244510000.0,138.3,77.5,10.9,159179,2020-10-01,True,13.304,-0.5036,-2.0228,1536.0695,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,4.6155,-1.4567,0.3169,2.3
2020-11-01,Quebec,12964825000.0,133.5,4196.6,7.2,8551865,2020-10-01,True,13.7003,0.8308,-1.788,1516.0231,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,5.0118,-0.1223,0.5517,-1.4
2020-11-01,Saskatchewan,1772217000.0,141.6,555.3,7.2,1165963,2020-10-01,True,6.7255,0.7829,-3.7108,1519.9599,8.6884686452668,0.9530791788856074,-2.339659000460803,8.6,-1.963,-0.1702,-1.3711,-1.4
2020-12-01,Alberta,7381316000.0,144.8,2172.2,10.7,4412013,2020-10-01,True,4.4111,0.7655,-5.9287,1673.0041,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,2.5628,0.0323,-2.8286,1.8
2020-12-01,British Columbia,8461930000.0,132.8,2635.1,7.6,5173896,2020-10-01,True,8.0964,0.8352,-1.701,1635.5045,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,6.2481,0.1021,1.399,-1.3
2020-12-01,Canada,56372888000.0,137.4,18591.7,8.9,38027406,2020-10-01,True,1.8483,0.7331,-3.1001,1482.4279,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,0.0,0.0,0.0,0.0
2020-12-01,Manitoba,1702463000.0,137.5,632.1,8.4,1381809,2020-10-01,True,-6.0067,0.0728,-4.8758,1232.0538,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,-7.8549,-0.6604,-1.7758,-0.5
2020-12-01,New Brunswick,1157916000.0,136.9,362.9,9.7,783814,2020-10-01,True,0.7565,0.3666,-0.2474,1477.2842,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,-1.0918,-0.3666,2.8527,0.8
2020-12-01,Newfoundland and Labrador,776999000.0,140.4,226.7,13.4,526046,2020-10-01,True,0.0643,0.5731,0.1768,1477.0552,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,-1.784,-0.1601,3.2769,4.5
2020-12-01,Nova Scotia,1453227000.0,138.7,465.5,8.5,989154,2020-10-01,True,1.6022,0.5801,-0.2144,1469.1615,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,-0.2461,-0.153,2.8857,-0.4
2020-12-01,Ontario,21061215000.0,138.8,7288.2,9.9,14757582,2020-10-01,True,-2.4752,0.7257,-2.903,1427.1454,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,-4.3235,-0.0074,0.1971,1.0
2020-12-01,Prince Edward Island,231388000.0,138.2,77.2,10.6,159179,2020-10-01,True,4.5066,-0.1445,-4.4554,1453.634,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,2.6583,-0.8776,-1.3553,1.7
2020-12-01,Quebec,12139198000.0,133.4,4183.1,6.8,8551865,2020-10-01,True,5.1118,0.7553,-3.059,1419.4796,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,3.2636,0.0221,0.0411,-2.1
2020-12-01,Saskatchewan,1791590000.0,140.9,548.7,7.5,1165963,2020-10-01,True,3.208,0.9312,-4.3243,1536.5753,1.8482827040629202,0.7331378299120228,-3.100096421963361,8.9,1.3597,0.1981,-1.2242,-1.4
2021-01-01,Alberta,7552942000.0,145.8,2186.9,10.3,4418338,2021-01-01,False,6.6201,0.7602,-4.473,1709.4532,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,5.7562,-0.2632,-0.2417,1.1
2021-01-01,British Columbia,8718613000.0,133.6,2647.0,7.6,5180015,2021-01-01,False,14.0554,1.1355,-1.2792,1683.125,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,13.1915,0.1121,2.952,-1.6
2021-01-01,Canada,55167078000.0,138.2,18392.1,9.2,38058291,2021-01-01,False,0.8639,1.0234,-4.2313,1449.5417,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,0.0,0.0,0.0,0.0
2021-01-01,Manitoba,1936223000.0,138.5,636.6,8.2,1383854,2021-01-01,False,6.3915,0.7273,-4.9425,1399.1527,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,5.5276,-0.2961,-0.7113,-1.0
2021-01-01,New Brunswick,1236039000.0,138.2,366.5,8.8,784950,2021-01-01,False,5.5204,0.6555,0.0,1574.6723,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,4.6564,-0.3679,4.2313,-0.4
2021-01-01,Newfoundland and Labrador,861045000.0,142.1,230.3,12.2,525895,2021-01-01,False,14.4261,1.5,0.0,1637.2945,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,13.5622,0.4766,4.2313,3.0
2021-01-01,Nova Scotia,1535011000.0,140.3,473.4,9.0,990025,2021-01-01,False,5.7726,1.2996,1.1106,1550.477,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,4.9087,0.2762,5.3419,-0.2
2021-01-01,Ontario,20179027000.0,139.5,7112.7,10.2,14772726,2021-01-01,False,-3.9117,1.087,-5.3772,1365.965,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,-4.7756,0.0636,-1.146,1.0
2021-01-01,Prince Edward Island,247754000.0,139.7,78.1,8.4,159240,2021-01-01,False,11.3266,0.5036,-3.6991,1555.8528,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,10.4627,-0.5198,0.5321,-0.8
2021-01-01,Quebec,10858821000.0,134.3,4109.0,8.2,8550561,2021-01-01,False,-6.5973,1.2821,-5.0469,1269.9542,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,-7.4612,0.2587,-0.8157,-1.0
2021-01-01,Saskatchewan,1832184000.0,141.9,551.6,7.0,1166348,2021-01-01,False,5.5914,0.9246,-3.9024,1570.8725,0.8639084755895476,1.0233918128654818,-4.231255890485153,9.2,4.7275,-0.0988,0.3288,-2.2
2021-02-01,Alberta,7659249000.0,146.4,2206.3,9.9,4418338,2021-01-01,True,9.9105,0.6186,-3.8565,1733.5136,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,2.9657,-0.4731,-0.8836,1.4
2021-02-01,British Columbia,8725991000.0,134.1,2661.4,7.3,5180015,2021-01-01,True,12.5077,0.9029,-0.6495,1684.5494,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,5.5628,-0.1888,2.3234,-1.2
2021-02-01,Canada,58691211000.0,138.9,18632.0,8.5,38058291,2021-01-01,True,6.9449,1.0917,-2.973,1542.14,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,0.0,0.0,0.0,0.0
2021-02-01,Manitoba,2073982000.0,138.9,650.2,7.0,1383854,2021-01-01,True,14.3545,0.4338,-2.9262,1498.7,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,7.4096,-0.6579,0.0467,-1.5
2021-02-01,New Brunswick,1238928000.0,138.7,363.3,9.5,784950,2021-01-01,True,7.2051,0.7994,-1.0351,1578.3528,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,0.2603,-0.2923,1.9378,1.0
2021-02-01,Newfoundland and Labrador,812068000.0,142.0,214.5,14.9,525895,2021-01-01,True,3.2019,1.2117,-5.8385,1544.1638,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,-3.7429,0.12,-2.8655,6.4
2021-02-01,Nova Scotia,1583404000.0,140.8,475.0,8.5,990025,2021-01-01,True,12.4939,1.2221,1.0853,1599.3576,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,5.549,0.1304,4.0583,0.0
2021-02-01,Ontario,21315940000.0,140.2,7227.6,9.5,14772726,2021-01-01,True,-0.0432,1.0815,-3.6474,1442.9253,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,-6.9881,-0.0102,-0.6744,1.0
2021-02-01,Prince Edward Island,263353000.0,140.8,77.6,9.9,159240,2021-01-01,True,18.1019,1.3679,-3.3624,1653.8119,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,11.157,0.2762,-0.3894,1.4
2021-02-01,Quebec,12965413000.0,135.3,4205.2,6.6,8550561,2021-01-01,True,12.3283,1.5766,-3.1082,1516.3231,6.94486225088069,1.091703056768556,-2.972988454868808,8.5,5.3834,0.4849,-0.1352,-1.9
